main_sku,master_sku,name,тип,barcode,barcodes,является_основным,основной_sku,дубли,компоненты_count,компоненты,входит_в_комплекты
103288899_045020733,103288899,Ollin Professional Care Moisture шампунь 1000 мл,Товар,4627115395416,4627115395416,да,,,0,,
105890716_882881892,105890716,ART SOFFIO карандаш белый Dark Luxe S-88-0814 Matt White матовый,Товар,,,да,,,0,,
104498634_487082037,104498634,Маска для лица LANBENA крем Plants pore strips 30 г,Товар,6970470536283,6970470536283,да,,105605863_300159207,0,,
117820810_164467814,117820810,Dr.Ceuracle 5 Alpha Control Clearing пенка 200 мл,Товар,,,да,,,0,,"119121546_832239440,104338160_970515"
17300759_370249890,17300759,MOSCHINO I Love Love туалетная вода EDT 100 мл,Товар,,,да,,,0,,
105778023_858190,105778023,Я Самая Розовая мицеллярная вода 600 мл,Товар,,,да,,,0,,
100479219_15142052,100479219,MEDI-PEEL крем Blue Aqua Tox для лица 50 г,Товар,8809409346656,8809409346656,нет,100823064_15142052,,0,,
114465306_241364,114465306,Маска для лица Anua тканевая Heartleaf 77 Soothing Mask 1 шт,Товар,,,да,,,0,,GIFT_MASK
102547885_15142052,102547885,Aroma Home Ирис и белая роза 50 мл,Товар,,,да,,,0,,
103882411_338381,103882411,Cos De BAHA Hyaluronic+B5 Serum (D-Panthenol) сыворотка 30 мл,Товар,,,да,,,0,,
109191957_095907181,109191957,Ollin Professional бальзам оттеночный Anti Yellow Balm 500 мл,Товар,4660077772888,4660077772888,да,,,0,,
101811285_15142052,101811285,Cos De BAHA сыворотка AZ Azelaic Acid 10% для лица 30 мл,Товар,8809240318126,8809240318126,да,,,0,,
106559882_949290897,106559882,Dr. Althea Gentle Pore Cleansing гидрофильное масло 150 мл,Товар,8809447255583,8809447255583,да,,,0,,
136332509_827535514,136332509,Celimax сыворотка Oil Control Capsule Essence для лица 30 мл,Товар,,,нет,114270043_125753858,,0,,
132136705_247071967,132136705,PRE MORE De Luxe Mood Extra Cover BB крем 17 Vanilla Nude 50 мл,Товар,8809971487689,8809971487689,да,,,0,,
119364126_578293344,119364126,MEDI-PEEL сыворотка Red Lacto Peptide Collagen Ampoule для лица 50 мл,Товар,,,да,,,0,,115231115_410385882
101724487_586913839,101724487,ITALWAX Роза плотная воск 100 мл,Товар,,,да,,,0,,"116849461_939353949,116768471_008857175"
151080381_674955211,151080381,Tashe Шампунь бальзам женский шампунь-бальзам 600 мл,Товар,,,да,,,2,114097287_263052925|Tashe Питательный кондиционер для волос с ультра блеском 300 мл|1.0; 114095685_291701642|Tashe Stimulation шампунь 300 мл|1.0,
100999177_15142052,100999177,The Ordinary Squalane Cleanser гель 50 мл,Товар,769915194791,769915194791,да,,,0,,
105169657_410999,105169657,Gabrini гель Brow Fixing Soap effect Clear 8 мл,Товар,8696814056788,8696814056788,да,,,0,,
21900506_15142052,21900506,Farmstay Collagen пенка 180 мл,Товар,8809317289472,8809317289472,да,,,0,,
118910146_411206502,118910146,Bielita-Вiтекс Pink Passion гель 300 мл,Товар,4813406011947,4813406011947,да,,,0,,"121398082_283765240,121761881_473130563,117773681_567082235,132878976_025444423,122243140_331008490"
103730776_15142052,100904392,Dr.Ceuracle крем Royal Vita Propolis 33 для лица 50 г,Товар,,,да,,,0,,"119121546_832239440,104338160_970515"
104856274_15142052,104856274,Cos De BAHA Pure Hyaluronic Acid Serum сыворотка 30 мл,Товар,,,да,,,0,,
140141059_050044560,140141059,"Skin1004 крем Madagascar Centella Poremizing Tinted Sun Cream SPF 50+ PA++++ 50ml для лица, для зоны декольте 50 мл",Товар,8809913832485,8809913832485,да,,,0,,
118371326_331699728,118371326,PRE MORE Pure Moisture пенка 150 мл,Товар,8809285941907,8809285941907,нет,108188554_317000459,,0,,
101620161_840922446,101620161,ART SOFFIO KOLORIS CLASSIC KL-5-04 Brun коричневый,Товар,,,да,,,0,,
101503647_021926688,101503647,Huxley Cleansing Gel Be Clean Be Moist гель 200 мл,Товар,8809422533927,8809422533927,да,,,0,,
116668199_945061141,116668199,Skin1004 крем Madagascar Centella Air-Fit Suncream Light SPF30 для лица 50 мл,Товар,8809576261608,8809576261608,да,,,0,,"117558731_788734002,117524736_846606362"
100364018_622733,100364018,Makeup Revolution Highlight Reloaded хайлайтер Just My Type,Товар,5057566086769,5057566086769,да,,,0,,
100309023_15142052,100309023,MEDI-PEEL сыворотка Mezzo Filla для области вокруг глаз 30 мл,Товар,8809409343020,8809409343020,да,,,0,,
115073349_080006621,115073349,DRAWSHE Blue Diamond 3 in 1 SPF35 кушон 2 30 г,Товар,,,да,,,0,,
113691140_880968,113691140,DIMURSAL набор кистей 15 шт,Товар,,,да,,,0,,
24601756_789512612,24601756,Maybelline New York Super Stay Matte Ink жидкая помада 65,Товар,3600531469498,3600531469498,да,,,0,,
103102354_099110922,103102354,Маска для лица EKEL тканевая Pearl Ultra Hydrating Mask 1 шт,Товар,,,да,,,0,,GIFT_MASK
106057259_15142052,106057259,Skin1004 сыворотка Madagascar Centella Hyalu-Cica Blue Serum для лица 30 мл,Товар,,,нет,104904629_160041,,0,,
112388773_565488806,112388773,MIXIT Young Skin Mango гидрофильное масло 150 мл,Товар,,,да,,,0,,
128050432_789702185,128050432,The Act набор скрабов антицеллюлитный кокосовый для тела,Товар,4678597699790,4678597699790,да,,,0,,
105073308_086786226,105073308,ART SOFFIO карандаш Soffio Masters Р-08 01 Черный 1.1 мл,Товар,2100000000111,2100000000111,да,,,0,,
102019813_15142052,102019813,Dr.Ceuracle крем-гель Vegan Kombucha Tea для лица 75 г,Товар,8806133615058,8806133615058,да,,,0,,
106586609_430029,106586609,AXIS-Y тоник Daily Purifying Treatment 200 мл,Товар,8809115027924,8809115027924,да,,,0,,
120468245_300872388,120468245,MEDI-PEEL Lacto Collagen гидрофильное масло 200 мл,Товар,,,да,,,0,,115231115_410385882
115064217_850083158,115064217,The Act гель-масло увлажняющее натуральное для душа и ванны 460 мл,Товар,4678599767596,4678599767596,да,,,0,,
148663453_821879890,148663453,Round Lab крем Birch Juice Moisturizing Intensive Cream для лица 50 мл,Товар,8809962543127,8809962543127,да,,,0,,
102329873_296477,102329873,A'pieu Deep Clean гидрофильное масло 160 мл,Товар,8806185734394,8806185734394,да,,,0,,
100274543_222042,100274543,Etude House тонер Soon Jung Ph 5.5 Relief 350 мл,Товар,,,да,,,0,,
108055945_374589,108055945,Маска для лица Umai Beauty крем Gloss Mask 150 г,Товар,,,да,,"106887895_275975768,128012010_407631474",0,,"115873361_127755,132322757_294030223,114689881_559978,112345399_862121,115715427_165511,113345413_495226,115705932_692011,118828627_413735802,115413565_603610,128851325_171378229,130700793_572900272,116600958_926601361"
100678186_15142052,100678186,Heimish All Clean бальзам 50 мл,Товар,8809481760678,8809481760678,нет,100341040_15142052,,0,,
119552492_296685518,119552492,MEDI-PEEL крем Premium Golden Camellia Wrinkle для лица 50 мл,Товар,8809941822175,8809941822175,да,,,0,,
113536181_232943,113536181,BEAUTY PROFF спонж скошенный полиамид 1 шт,Товар,,,да,,,0,,
100370712_277933,100370712,Sinsin No Sweat No stress антиперспирант унисекс 30 мл,Товар,8806438012316,8806438012316,да,,,0,,
107738686_939203,107738686,BEAUTY PROFF спонж скошенный полиамид 1 шт,Товар,,,да,,106713183_982754,0,,
141513789_662940207,141513789,Loreva Fragrances Ocean 55 мл,Товар,,,да,,,0,,
100254236_15142052,100254236,MEDI-PEEL крем Collagen Super10 Sleeping для лица 70 мл,Товар,8809409342382,8809409342382,да,,,0,,
100907739_15142052,100907739,MEDI-PEEL Peptide 9 набор по уходу за лицом для женщин,Товар,,,да,,,0,,
138971197_974151778,138971197,K-SECRET сыворотка SEOUL 1988 Retinal Liposome 2% для лица 30 мл,Товар,8809695240508,8809695240508,да,,,0,,
119576454_390379231,119576454,MIZON крем Inout Watery Sheer Sunscreen SPF 50 PA++ для лица 50 мл,Товар,8809663755065,8809663755065,да,,,0,,
105264003_257031,105264003,Round Lab 1025 Dokdo Bubble мусс 150 мл,Товар,8809738599044,8809738599044,да,,,0,,
112313239_180650580,112313239,LUXVISAGE ULTRA HD soft focus 12H консилер 12 nude,Товар,4811329040266,4811329040266,да,,,0,,
137748787_372407342,137748787,The Act Набор для волос шампунь и кондиционер Balance 2000 мл набор по уходу за волосами унисекс,Товар,,,да,,,0,,
100552192_15142052,100552192,ENOUGH Ultra 10X SPF50+ тональный крем 13 100 мл,Товар,,,да,,,0,,
118638302_500439978,118638302,The Act тоник-лосьон очищающий для лица 200 мл,Товар,4678597499178,4678597499178,да,,,0,,
112407186_682307338,112407186,ANGIOPHARM крем Eye Multipeptide Anti Aging Cream для области вокруг глаз 5 мл,Товар,4603789160147,4603789160147,да,,,0,,
100644642_15142052,100644642,A'pieu крем Hamamelis для лица 50 мл,Товар,,,да,,,0,,
100378895_431310,100378895,MEDI-PEEL гидрогелевые Hyaluron Cica Peptide 9 увлажняющие 60 шт,Товар,8809409343648,8809409343648,да,,,0,,
100775338_188038943,100775338,Daeng Gi Meo Ri Vitalizing Treatment кондиционер 500 мл,Товар,,,да,,,0,,
109089122_15142052,109089122,Skin1004 Centella набор уходовой косметики для женщин,Товар,,,да,,,5,104762771_15142052|Skin1004 тонер Madagascar Centella Toning 210 мл|1.0; 104868246_15142052|Skin1004 Madagascar Centella Ampoule пенка 125 мл|1.0; 109249274_125869|Skin1004 крем Madagascar Centella Cream для лица 75 мл|1.0; 104765457_15142052|Skin1004 ампульная сыворотка Madagascar Centella Ampoule для лица 55 мл|1.0; GIFT_MASK|Подарочная маска|1.0,
102889631_15142052,102889631,"Dr.Cellio крем 4 in 1 Snail Chokchok для лица, для зоны декольте 70 мл",Товар,8809674290968,8809674290968,да,,,0,,
102886760_209335,102886760,Farmstay Visible Difference Aloe крем для рук 100 г,Товар,,,да,,,0,,
103176694_980136,103176694,CELLIO крем Snail Whitening Lifting Sun Cream SPF50 для лица 70 мл,Товар,8809632884505,8809632884505,да,,101867411_15142052,0,,
110725320_450868,110725320,MEDI-PEEL Peptide 9 Aqua Essence пенка 150 мл,Товар,8809409341392,8809409341392,да,,,0,,"116878605_824089723,116126978_826125616,115383635_071264482"
102960120_795713,102960120,Cos De BAHA сыворотка для лица Vitamin С MSM Serum 30 мл,Товар,,,да,,105122068_642168822,0,,
104725988_749904403,104725988,HERA крем Sun Mate Leports SPF50 для лица 30 мл,Товар,,,нет,100886409_157538459,,0,,
107512652_335803787,107512652,MANYO Herbgreen гидрофильное масло 200 мл,Товар,8809082391608,8809082391608,да,,100676399_708279,0,,
132075638_690169822,132075638,"Medicube гель Pdrn Booster Gel для лица, для зоны декольте 300 мл",Товар,,,да,,,0,,
109880465_786276,109880465,Gabrini Photo Finish Spray основа под макияж для лица 20 мл,Товар,8696814066008,8696814066008,да,,,0,,
101613595_15142052,101613595,MANYO сыворотка Galac Whitening Vita для лица 50 мл,Товар,8809730952014,8809730952014,да,,,0,,
118720301_155350497,118720301,ANGIOPHARM Lactic Acid гель 200 мл,Товар,4660307840264,4660307840264,да,,,0,,
104726768_462182,104726768,LANEIGE маска Lip Sleeping Mask Ex Berry 3 г,Товар,,,да,,,0,,
120818965_556451873,120818965,By Wishtrend стик Pore Smoothing Bakuchiol Sun SPF50 для лица 16 г,Товар,8809572892394,8809572892394,да,,,0,,
100400942_184476,100400942,Chupa Chups Candy Glow SPF50 кушон Strawberry 1.0 Ivory 14 г,Товар,,,да,,,0,,
100001289_223128,100001289,COSRX крем Hyaluronic Acid Intensive для лица 100 мл,Товар,8809416470122,8809416470122,да,,,0,,112052573_849451
112475999_424156713,112475999,ANGIOPHARM Silk Amino Acids Cleansing гель 150 мл,Товар,4660307840233,4660307840233,да,,,0,,
108133644_722380515,108133644,Тушь для ресниц Heimish Dailism Smudge Stop Mascara для объема черный,Товар,,,да,,,0,,
116535192_112053296,116535192,Niks Face сыворотка Пептидная для лица 30 мл,Товар,,,да,,,0,,
100341008_191945940,100341008,Banila Co Clean It Zero Original бальзам 100 мл,Товар,,,да,,,0,,
100552196_15142052,100552196,ENOUGH Ultra X10 SPF50 тональный крем 21 100 мл,Товар,8809605870993,8809605870993,да,,,0,,
